scenario,scenario_type,scenario_geography,sector,technology,scenario_year,price_unit,scenario_price,pathway_unit,scenario_pathway,technology_type,scenario_capacity_factor,country_iso2_list,scenario_provider
NGFS2023_GCAM_B2DS,target,Global,Power,OilCap,2047,NA,59.43304956,NA,109.33588151,carbontech,0.723293136,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,RenewablesCap,2047,NA,35.51479935333334,NA,18737.837465879,greentech,0.32299551,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,NuclearCap,2047,NA,90.00000025,NA,204.044139698,greentech,0.647641709,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,HydroCap,2047,NA,46.80000013,NA,1568.682956655,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,CoalCap,2047,NA,59.18456487,NA,225.932984923,carbontech,0.577733957,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,GasCap,2048,NA,59.43900448,NA,341.053740215,carbontech,0.630075103,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,CoalCap,2048,NA,59.17688087,NA,187.676046184,carbontech,0.604146454,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,NuclearCap,2048,NA,90.00000025,NA,192.963103797,greentech,0.647641818,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,OilCap,2048,NA,59.43900448,NA,100.869268415,carbontech,0.738230805,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,RenewablesCap,2048,NA,35.244415616666664,NA,19472.823316919,greentech,0.324550405,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,HydroCap,2048,NA,46.80000013,NA,1576.860185982,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,NuclearCap,2049,NA,90.00000025,NA,181.851708901,greentech,0.647641941,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,OilCap,2049,NA,59.4439299,NA,92.379459125,carbontech,0.755958747,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,RenewablesCap,2049,NA,34.987800123333336,NA,20209.82282736,greentech,0.325995999,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,CoalCap,2049,NA,59.16976254,NA,149.314293939,carbontech,0.644221677,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,GasCap,2049,NA,59.4439299,NA,293.987669662,carbontech,0.655246475,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,HydroCap,2049,NA,46.80000013,NA,1585.059818673,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,CoalCap,2050,NA,59.16316816,NA,111.0573552,carbontech,0.71175984,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,RenewablesCap,2050,NA,34.74354896666667,NA,20944.8086784,greentech,0.327336325,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,HydroCap,2050,NA,46.80000013,NA,1593.237048,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,NuclearCap,2050,NA,90.00000025,NA,170.770673,greentech,0.647642079,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,GasCap,2050,NA,59.44800373,NA,247.0501949,carbontech,0.689900708,NA,NGFS2023_GCAM
NGFS2023_GCAM_B2DS,target,Global,Power,OilCap,2050,NA,59.44800373,NA,83.91284603,carbontech,0.777210782,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2023,NA,46.80000013,NA,1367.210048858,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2023,NA,90.00000025,NA,406.314385166,greentech,0.64764069,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2023,NA,56.46214609333334,NA,2712.17956708,greentech,0.303805225,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2023,NA,56.2718,NA,1752.345900849,carbontech,0.360179395,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2023,NA,59.73574847,NA,2111.752573685,carbontech,0.493049292,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2023,NA,56.2718,NA,333.556286393,carbontech,0.261236094,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2024,NA,55.48451329666667,NA,3080.73672704,greentech,0.305435533,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2024,NA,90.00000025,NA,402.422705897,greentech,0.647640642,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2024,NA,56.81197137,NA,305.101062978,carbontech,0.290159612,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2024,NA,56.81197137,NA,1724.153557546,carbontech,0.370643963,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2024,NA,59.68731222,NA,2120.328830054,carbontech,0.498222978,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2024,NA,46.80000013,NA,1377.936935574,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2025,NA,54.587308496666665,NA,3450.30363195,greentech,0.306720579,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2025,NA,57.26263119,NA,1695.883975,carbontech,0.381486558,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2025,NA,59.64247107,NA,2128.928583,carbontech,0.503368983,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2025,NA,46.80000013,NA,1388.693211,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2025,NA,57.26263119,NA,276.5678801,carbontech,0.325138559,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2025,NA,90.00000025,NA,398.5203645,greentech,0.647640593,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2026,NA,57.63804544,NA,269.678018826,carbontech,0.338037669,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2026,NA,46.80000013,NA,1396.870583449,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2026,NA,53.75738284,NA,3856.089846229,greentech,0.306009443,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2026,NA,90.00000025,NA,392.801818609,greentech,0.647640776,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2026,NA,59.60095579,NA,2107.124411089,carbontech,0.506990362,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2026,NA,57.63804544,NA,1686.457165774,carbontech,0.389574846,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2027,NA,57.95038759,NA,1677.030356547,carbontech,0.397754064,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2027,NA,46.80000013,NA,1405.047955898,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2027,NA,52.98451015333333,NA,4261.876060507,greentech,0.305433725,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2027,NA,90.00000025,NA,387.083272718,greentech,0.647640964,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2027,NA,57.95038759,NA,262.788157551,carbontech,0.351613164,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2027,NA,59.56251766,NA,2085.320239177,carbontech,0.510687471,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2028,NA,58.20998605,NA,1667.603547321,carbontech,0.406025756,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2028,NA,46.80000013,NA,1413.225328347,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2028,NA,59.52692683,NA,2063.516067266,carbontech,0.514462711,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2028,NA,90.00000025,NA,381.364726827,greentech,0.647641157,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2028,NA,52.260651313333334,NA,4667.662274787,greentech,0.304958108,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2028,NA,58.20998605,NA,255.898296277,carbontech,0.365919679,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2029,NA,51.582352003333334,NA,5074.560231861,greentech,0.304557567,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2029,NA,59.4939709,NA,2041.652157911,carbontech,0.518329263,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2029,NA,58.42556326,NA,248.989558674,carbontech,0.381060406,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2029,NA,90.00000025,NA,375.630513691,greentech,0.647641357,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2029,NA,46.80000013,NA,1421.425104551,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2029,NA,58.42556326,NA,1658.150911226,carbontech,0.414414548,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2030,NA,58.60445773,NA,242.0996974,carbontech,0.397020361,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2030,NA,90.00000025,NA,369.9119678,greentech,0.647641563,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2030,NA,50.947337446666666,NA,5480.34644614,greentech,0.304217354,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2030,NA,46.80000013,NA,1429.602477,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2030,NA,59.4634535,NA,2019.847986,carbontech,0.522268615,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2030,NA,58.60445773,NA,1648.724102,carbontech,0.422876216,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2031,NA,90.00000025,NA,362.086332378,greentech,0.6476415,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2031,NA,59.43519309,NA,2026.805346748,carbontech,0.526221594,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2031,NA,58.75282474,NA,1659.088641801,carbontech,0.431983551,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2031,NA,46.80000013,NA,1437.779650558,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2031,NA,50.351754666666665,NA,5802.847141111,greentech,0.303978417,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2031,NA,58.75282474,NA,244.979624738,carbontech,0.410016155,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2032,NA,59.40902179,NA,2033.762707497,carbontech,0.530147528,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2032,NA,58.87581423,NA,1669.453181603,carbontech,0.440977802,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2032,NA,58.87581423,NA,247.859552076,carbontech,0.422709948,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2032,NA,46.80000013,NA,1445.956824116,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2032,NA,90.00000025,NA,354.260696957,greentech,0.647641434,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2032,NA,49.79324762333333,NA,6125.347836083,greentech,0.303764641,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2033,NA,46.80000013,NA,1454.156400884,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2033,NA,58.9777262,NA,1679.846117397,carbontech,0.449885251,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2033,NA,59.38478436,NA,2040.739129503,carbontech,0.534057339,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2033,NA,49.27048139,NA,6448.732094397,greentech,0.30357175,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2033,NA,90.00000025,NA,346.413621443,greentech,0.647641365,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2033,NA,58.9777262,NA,250.747369624,carbontech,0.435145733,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2034,NA,46.80000013,NA,1462.333574442,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2034,NA,59.36233719,NA,2047.696490252,carbontech,0.537929935,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2034,NA,48.78160287666667,NA,6771.232789369,greentech,0.303397734,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2034,NA,90.00000025,NA,338.587986022,greentech,0.647641293,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2034,NA,59.06214494,NA,253.627296962,carbontech,0.447265511,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2034,NA,59.06214494,NA,1690.210657199,carbontech,0.458659269,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2035,NA,59.13205407,NA,256.5072243,carbontech,0.45911314,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2035,NA,59.34154746,NA,2054.653851,carbontech,0.541776305,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2035,NA,90.00000025,NA,330.7623506,greentech,0.647641218,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2035,NA,48.323496506666665,NA,7093.73348434,greentech,0.30323954,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2035,NA,59.13205407,NA,1700.575197,carbontech,0.467326337,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2035,NA,46.80000013,NA,1470.510748,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2036,NA,59.32229226,NA,2042.334338017,carbontech,0.546544956,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2036,NA,90.00000025,NA,320.938384174,greentech,0.64764114,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2036,NA,47.89251009666667,NA,7415.21209016,greentech,0.303300627,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2036,NA,59.18993437,NA,1709.96009759,carbontech,0.478899312,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2036,NA,46.80000013,NA,1478.688016306,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2036,NA,59.18993437,NA,257.810597543,carbontech,0.475432205,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2037,NA,59.30445788,NA,2029.98107295,carbontech,0.55138479,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2037,NA,90.00000025,NA,311.087502778,greentech,0.647641056,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2037,NA,46.80000013,NA,1486.887688082,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2037,NA,59.23784662,NA,259.117541671,carbontech,0.491631134,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2037,NA,59.23784662,NA,1719.37071023,carbontech,0.490377136,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2037,NA,47.485140916666666,NA,7737.57145908,greentech,0.303356783,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2038,NA,59.28793911,NA,2017.661559967,carbontech,0.556270422,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2038,NA,59.27750135,NA,1728.75561082,carbontech,0.50169915,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2038,NA,90.00000025,NA,301.263536352,greentech,0.647640967,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2038,NA,47.09830892,NA,8059.050064901,greentech,0.303408313,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2038,NA,59.27750135,NA,260.420914914,carbontech,0.507623878,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2038,NA,46.80000013,NA,1495.064956388,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2039,NA,90.00000025,NA,291.439569926,greentech,0.647640873,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2039,NA,59.31031754,NA,261.724288157,carbontech,0.523457336,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2039,NA,59.31031754,NA,1738.14051141,carbontech,0.512898901,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2039,NA,59.27263857,NA,2005.342046983,carbontech,0.561216082,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2039,NA,46.80000013,NA,1503.242224694,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2039,NA,46.72933631,NA,8380.52867072,greentech,0.303455888,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2040,NA,59.33747163,NA,263.0276614,carbontech,0.539133876,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2040,NA,46.37600058666666,NA,8702.00727654,greentech,0.303499949,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2040,NA,59.25846614,NA,1993.022534,carbontech,0.566222884,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2040,NA,59.33747163,NA,1747.525412,carbontech,0.523978357,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2040,NA,90.00000025,NA,281.6156035,greentech,0.647640771,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2040,NA,46.80000013,NA,1511.419493,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2041,NA,90.00000025,NA,270.511370171,greentech,0.647640925,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2041,NA,59.24533839,NA,1971.1410261,carbontech,0.572299677,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2041,NA,59.3599386,NA,263.100439568,carbontech,0.553072208,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2041,NA,46.80000013,NA,1519.614728804,greentech,0.34070077,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2041,NA,59.3599386,NA,1759.085821478,carbontech,0.53641087,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2041,NA,46.036478966666664,NA,8985.298060135,greentech,0.303728579,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2042,NA,45.70928222,NA,9267.814825725,greentech,0.303942664,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2042,NA,90.00000025,NA,259.437476257,greentech,0.647641091,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2042,NA,59.37852615,NA,1770.614645159,carbontech,0.548647734,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2042,NA,59.23317813,NA,1949.3193037,carbontech,0.578495735,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2042,NA,59.37852615,NA,263.173018889,carbontech,0.566964781,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2042,NA,46.80000013,NA,1527.787573268,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2043,NA,59.22191387,NA,1927.4975813,carbontech,0.584832088,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2043,NA,59.39390323,NA,263.245598211,carbontech,0.580849692,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2043,NA,45.39318747,NA,9550.331591315,greentech,0.304144083,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2043,NA,46.80000013,NA,1535.960417732,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2043,NA,59.39390323,NA,1782.143468841,carbontech,0.560726276,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2043,NA,90.00000025,NA,248.363582343,greentech,0.647641273,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2044,NA,90.00000025,NA,237.289688429,greentech,0.647641471,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2044,NA,45.08717981,NA,9832.848356905,greentech,0.304333927,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2044,NA,46.80000013,NA,1544.133262196,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2044,NA,59.40662373,NA,1793.672292522,carbontech,0.572649548,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2044,NA,59.40662373,NA,263.318177532,carbontech,0.59472695,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2044,NA,59.21147944,NA,1905.6758589,carbontech,0.591313554,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2045,NA,59.20181358,NA,1883.794351,carbontech,0.597963557,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2045,NA,59.41714618,NA,263.3909557,carbontech,0.608634547,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2045,NA,44.79040625666667,NA,10116.1391405,greentech,0.304513645,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2045,NA,46.80000013,NA,1552.328498,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2045,NA,59.41714618,NA,1805.232702,carbontech,0.584452568,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2045,NA,90.00000025,NA,226.1854551,greentech,0.647641689,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2046,NA,59.42585009,NA,266.603355821,carbontech,0.620013633,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2046,NA,59.42585009,NA,1821.59410445,carbontech,0.596251127,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2046,NA,59.19285956,NA,1859.000558037,carbontech,0.604665543,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2046,NA,46.80000013,NA,1560.505727327,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2046,NA,44.502141009999995,NA,10364.817519626,greentech,0.305013533,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2046,NA,90.00000025,NA,215.103045112,greentech,0.647641745,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2047,NA,90.00000025,NA,204.020635124,greentech,0.647641807,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2047,NA,59.43304956,NA,1837.9555069,carbontech,0.607839625,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,CoalCap,2047,NA,59.18456487,NA,1834.206765074,carbontech,0.611548716,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2047,NA,46.80000013,NA,1568.682956655,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,OilCap,2047,NA,59.43304956,NA,269.815755942,carbontech,0.631121762,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2047,NA,44.221759633333335,NA,10613.495898751,greentech,0.305489996,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,NuclearCap,2048,NA,90.00000025,NA,192.938225136,greentech,0.647641877,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,GasCap,2048,NA,59.43900448,NA,1854.31690935,carbontech,0.619223624,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,HydroCap,2048,NA,46.80000013,NA,1576.860185982,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_CP,baseline,Global,Power,RenewablesCap,2048,NA,43.94871075333334,NA,10862.174277877,greentech,0.305944643,NA,NGFS2023_GCAM
